16.4119530351063;48.2111867585169;0,16.4119418265935;48.2112439013861;0,16.4118986938344;48.2112939389248;0,16.4118300416934;48.211329165352;0,16.4117463781513;48.2113441766137;0,16.4116605129371;48.2113366709829;0,16.4115854559317;48.2113078493606;0,16.4115327158759;48.2112621150502;0,16.4115101987743;48.211206373232;0,16.4115214072871;48.2111492303628;0,16.4115646401222;48.2110991928241;0,16.4116331921872;48.2110639663968;0,16.4117168557292;48.2110489551352;0,16.4118027209434;48.211056460766;0,16.4118777779488;48.2110852823883;0,16.4119306180807;48.2111310166987;0,16.4119530351063;48.2111867585169;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4203094817866;48.2065518813802;0,16.4202202139882;48.2065898098346;0,16.4201251417813;48.206656259686;0,16.4200693994453;48.2067212084113;0,16.420009954297;48.2068147786087;0,16.4199929413757;48.2069491794377;0,16.4199929413757;48.207006422382;0,16.4200068519407;48.2070705705066;0,16.4200427792273;48.2071849563201;0,16.4200996223994;48.2073001427343;0,16.4201471585029;48.2073642908589;0,16.4202237166484;48.2074539581283;0,16.4203268950119;48.2075521317793;0,16.4204405813561;48.2076363949945;0,16.4205565694485;48.2077051465727;0,16.4206458372469;48.2077491796067;0,16.4206934734264;48.2077692946973;0,16.4208198694235;48.2078187317856;0,16.4209740865507;48.2078605631679;0,16.4211051861202;48.2078875834388;0,16.4212675094039;48.2078998926734;0,16.421378894;48.2078960898204;0,16.4215092930374;48.2078746737538;0,16.4216015631161;48.2078489544589;0,16.4217059423916;48.2077994172956;0,16.4217813997011;48.2077422744264;0,16.4218486507779;48.2076619141392;0,16.4218845780645;48.2075675433412;0,16.421904293038;48.2074863824534;0,16.4218880807248;48.2073171554974;0,16.4218428463695;48.2071857569207;0,16.4217766961287;48.2070774756869;0,16.4216932327387;48.2069708957295;0,16.4215980604558;48.2068835301869;0,16.4214867759358;48.2067946635181;0,16.4213406649652;48.2067018939213;0,16.4211713363609;48.2066222341597;0,16.421020521818;48.2065680935428;0,16.4208767125956;48.2065356692177;0,16.4207410095298;48.206514053001;0,16.4206006028917;48.2065055466194;0,16.4205101341811;48.2065101500729;0,16.4204057549056;48.2065240605087;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4208845185242;48.21018280534;0,16.4208596996744;48.2101668934026;0,16.42082647444;48.2101899106705;0,16.4208513933658;48.2102058226078;0,16.4208845185242;48.21018280534;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4105957042201;48.2104272887541;0,16.4104045590463;48.2102669684801;0,16.4108199745523;48.2100470034599;0,16.4110111197262;48.210207423809;0,16.4105957042201;48.2104272887541;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4095275929949;48.2123440267124;0,16.4095617189133;48.2123263134237;0,16.4094866619079;48.2122882848943;0,16.4094500340893;48.2123052976574;0,16.4095275929949;48.2123440267124;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4209669811542;48.2102356449808;0,16.4209421623044;48.2102197330435;0,16.42090893707;48.2102427503113;0,16.4209337559198;48.2102586622487;0,16.4209669811542;48.2102356449808;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4100193664944;48.2119632410427;0,16.4099105838746;48.2119229107865;0,16.4098837635046;48.2119371214475;0,16.409986041184;48.2119735487757;0,16.4100193664944;48.2119632410427;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.42146185701;48.2058500548621;0,16.4213333594167;48.2057667923977;0,16.4214165225787;48.2057098496786;0,16.421545020172;48.2057931121431;0,16.42146185701;48.2058500548621;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4224273903278;48.2126957906096;0,16.4222844817894;48.2126062234153;0,16.4223447275458;48.2125640918077;0,16.4223230110522;48.2125475794199;0,16.4226990966874;48.2123317174779;0,16.422666071605;48.2123117024624;0,16.4226558638523;48.2123198085436;0,16.4224744260512;48.2122100261837;0,16.422305297599;48.2122165310637;0,16.4220882327393;48.2123759506621;0,16.4221367696028;48.212404271909;0,16.422085230459;48.2124254878254;0,16.4220394957237;48.2124523079462;0,16.4218850784446;48.2123555353463;0,16.4219917594683;48.2122770764856;0,16.4220096730736;48.2122871840684;0,16.4220180794582;48.2122609643981;0,16.4220548073528;48.2122138290366;0,16.4221019431522;48.2121707967533;0,16.4221963148271;48.2121239616171;0,16.4223262134845;48.2120896358655;0,16.4224481060613;48.2120821302347;0,16.4225732010703;48.2121101512564;0,16.422651260356;48.2121456779089;0,16.4227282188055;48.212198817775;0,16.4227912666901;48.2122721728068;0,16.4228721281039;48.2122484550134;0,16.4229543905819;48.2122471540374;0,16.4229542905059;48.212286683693;0,16.4229344754565;48.2123263134237;0,16.4224273903278;48.2126957906096;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.413415145572;48.2097059475959;0,16.4132863477507;48.2095972660618;0,16.4136335114198;48.2094166305471;0,16.4139091207438;48.209275724838;0,16.4146091524144;48.2089103507303;0,16.4147294437751;48.2090190322644;0,16.413415145572;48.2097059475959;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4198637432504;48.2101276639723;0,16.4194167037261;48.2097751995495;0,16.4195534075519;48.209698241815;0,16.4200003470003;48.2100506061627;0,16.4198637432504;48.2101276639723;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4232573206558;48.2121004439739;0,16.4232230946613;48.2120779270815;0,16.4232949492345;48.2120292905938;0,16.423329175229;48.2120518074863;0,16.4232573206558;48.2121004439739;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4206758600491;48.2132245873188;0,16.4206317265299;48.2131921629937;0,16.4205337521188;48.2132116776338;0,16.4204469862206;48.2132012698257;0,16.4203783340796;48.2131789530835;0,16.420328996608;48.2131458282328;0,16.4202928691694;48.2131008945231;0,16.4202928691694;48.213051657585;0,16.4202274194607;48.2130097261275;0,16.4204312742874;48.2128625156886;0,16.4205124359293;48.2129103515756;0,16.4205935975712;48.2129206593086;0,16.4206678539685;48.2129478797297;0,16.4207107865756;48.2129850075834;0,16.4207327032212;48.2130223355873;0,16.4207390080097;48.2130507569093;0,16.4208457891094;48.2131213098389;0,16.4206758600491;48.2132245873188;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4167976145406;48.2115582372043;0,16.4163429692398;48.211181754763;0,16.4164747693413;48.2111113019085;0,16.416927112894;48.211489285476;0,16.4167976145406;48.2115582372043;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4227857625097;48.2114735736888;0,16.4226992968394;48.2114193329968;0,16.4227497351471;48.2113836061942;0,16.4228362008174;48.2114379469612;0,16.4227857625097;48.2114735736888;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4192693918434;48.2136562111278;0,16.4191178767684;48.2135607395039;0,16.4190681389928;48.2135282151038;0,16.4191137736521;48.2134953904784;0,16.4190909563225;48.2134783777152;0,16.4191438965303;48.2134407494861;0,16.4190862527502;48.213403221332;0,16.4199838344591;48.212759638509;0,16.4200751037777;48.2127705466924;0,16.4201866885257;48.2127041969161;0,16.4204312742874;48.2128625156886;0,16.4202274194607;48.2130097261275;0,16.419347050825;48.2136400990403;0,16.4193225322032;48.2136211848507;0,16.4192693918434;48.2136562111278;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4216625094045;48.212719608478;0,16.4215079920493;48.2126229359532;0,16.4218850784446;48.2123555353463;0,16.4220394957237;48.2124523079462;0,16.4216625094045;48.212719608478;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4182268;48.2097758;0,16.418420947454;48.209673723421;0,16.4182459145174;48.2095214091531;0,16.4182878463644;48.2094975912847;0,16.4182756370915;48.209487583777;0,16.4185227247534;48.209354483924;0,16.4183752127187;48.2092261876747;0,16.4181250227006;48.2093579865517;0,16.4181082099314;48.2093456773172;0,16.4180832910056;48.2093584869271;0,16.4180303507978;48.2093151544185;0,16.4180227450212;48.2093181566709;0,16.4179666023812;48.2092684193574;0,16.4178644247778;48.20932346065;0,16.4178415073721;48.2093042462351;0,16.417825094907;48.2093119520161;0,16.4178475119326;48.2093322672568;0,16.4177489370654;48.2093852069727;0,16.4178018772733;48.2094319420339;0,16.4177954724088;48.2094365454875;0,16.4178475119326;48.2094810788969;0,16.4178194906505;48.2094963903838;0,16.4178310994674;48.209506998342;0,16.4175825106654;48.2096379966184;0,16.4177381288567;48.2097685945944;0,16.4179863173546;48.2096381967685;0,16.4179995273876;48.209647803976;0,16.418046863339;48.2096240861826;0,16.4182268;48.2097758;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4197965922495;48.2120758255048;0,16.4196837065134;48.2120052725752;0,16.4210938775313;48.2110039213504;0,16.4212067632675;48.21107447428;0,16.4197965922495;48.2120758255048;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4185739636691;48.2130110271035;0,16.418462278845;48.2129480798798;0,16.4195025689403;48.2121940141713;0,16.419609750344;48.2122587627464;0,16.4185739636691;48.2130110271035;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4170147794764;48.2087684442705;0,16.4171189585999;48.2087139033533;0,16.4171370723572;48.2087302155909;0,16.4171586887748;48.2087182065816;0,16.4171406750935;48.2087021945692;0,16.4172416517848;48.208648954628;0,16.4171290662766;48.2085503806767;0,16.4171586887748;48.2085348690397;0,16.4171490814781;48.2085258622828;0,16.41739767028;48.2083935630304;0,16.417245254521;48.2082580613755;0,16.4169910614626;48.2083946638562;0,16.4169774511257;48.2083839558229;0,16.4169345185185;48.2084066728655;0,16.4167581845938;48.2082538582223;0,16.4165600340995;48.2083591372037;0,16.4167404711405;48.2085095500451;0,16.4166900328329;48.2085375710668;0,16.4167032428658;48.2085474784995;0,16.4164590574082;48.20867737595;0,16.4166081706589;48.2088074735507;0,16.416857960373;48.2086767754995;0,16.4168695691898;48.2086858823316;0,16.4169036951083;48.2086711712952;0,16.4170147794764;48.2087684442705;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4222476538188;48.2117799035008;0,16.4218260336003;48.2115137037949;0,16.4217401683861;48.2115766510186;0,16.4221695945331;48.2118342442679;0,16.4222476538188;48.2117799035008;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4213535747701;48.2124237865491;0,16.4214975841445;48.2123214097449;0,16.4210600518409;48.2120442017804;0,16.4209205458868;48.2121461782843;0,16.4213535747701;48.2124237865491;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4215408169797;48.212355135046;0,16.4214463452288;48.2122863834678;0,16.4220895337274;48.211829240514;0,16.4221248605579;48.2118056227958;0,16.4222193323087;48.2118685700195;0,16.4215408169797;48.212355135046;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4211112907566;48.2120803288833;0,16.4209992056285;48.2120058730257;0,16.4216756193614;48.2115265134048;0,16.4217875043375;48.2115951649079;0,16.4211112907566;48.2120803288833;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4161988597893;48.211742575497;0,16.4164374409906;48.2116171814249;0,16.4166306877606;48.2117800035759;0,16.4167917100562;48.2116958404358;0,16.4162469963488;48.2112021700788;0,16.4157192955627;48.2114942892298;0,16.4158282783345;48.2115896607786;0,16.4159559753198;48.2115261131045;0,16.4162046641978;48.2114043217352;0,16.4163248554825;48.2115099009419;0,16.4160816707849;48.2116380971161;0,16.4161988597893;48.211742575497;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4178772345067;48.2112728230834;0,16.4177558423099;48.211172748006;0,16.4181860690651;48.2109410742017;0,16.4183074612618;48.2110411492792;0,16.4178772345067;48.2112728230834;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4182379084368;48.2112933384743;0,16.4181527437546;48.2112395981577;0,16.4180454622749;48.2113149546911;0,16.418240010033;48.2114377468111;0,16.419001688524;48.2108993428944;0,16.4188973092485;48.2108361955206;0,16.4187587039785;48.210933668646;0,16.4186925537377;48.2108919373387;0,16.4185873738541;48.210965992896;0,16.4186484202185;48.2110045218008;0,16.4182379084368;48.2112933384743;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4193203305311;48.2097103508994;0,16.4191874295935;48.2096012690649;0,16.4192679907793;48.2095565355053;0,16.4193096223983;48.2095878590046;0,16.4195699200931;48.2094447516438;0,16.419665292528;48.2095208087027;0,16.4197390485454;48.2095788522476;0,16.4198115035746;48.2096978415147;0,16.4197578628347;48.2097103508994;0,16.4197243373723;48.2096522072794;0,16.4196155547524;48.2095547341539;0,16.4193203305311;48.2097103508994;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4185231250574;48.2109276641414;0,16.418447967976;48.2108632157915;0,16.4190224042575;48.2105689950638;0,16.4190961602749;48.2106360453657;0,16.4190371154306;48.2106682695406;0,16.4190586317722;48.2106887849315;0,16.4190115960488;48.2107219097821;0,16.4190245058537;48.2107330181157;0,16.4189174245259;48.2108115770515;0,16.4188505737531;48.2107648419904;0,16.4185231250574;48.2109276641414;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4150382783334;48.209792612613;0,16.4150261691365;48.2097908112616;0,16.4150134594836;48.2097854072074;0,16.4150013502867;48.2097769008259;0,16.4149960462584;48.2097674937686;0,16.414991342686;48.2097599881378;0,16.4149879401018;48.2097500807051;0,16.4149960462584;48.2097388722964;0,16.4150033518069;48.2097317669659;0,16.4150161615358;48.2097268632871;0,16.415032874229;48.20972416126;0,16.4150510880623;48.2097259626114;0,16.4150617961951;48.2097308662902;0,16.4150752063801;48.2097380716958;0,16.4150839129927;48.2097469783777;0,16.4150886165651;48.2097567857353;0,16.4150890168691;48.2097678940689;0,16.4150832124607;48.2097783018769;0,16.4150725043279;48.2097859075828;0,16.415059794675;48.2097899105859;0,16.4150503875303;48.2097921122376;0,16.4150382783334;48.209792612613;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4153218937379;48.2088006684454;0,16.4152861666033;48.2087650417178;0,16.4153701303734;48.2087276136389;0,16.415405957584;48.2087632403665;0,16.4153218937379;48.2088006684454;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4215833492827;48.2058335424743;0,16.4215438192599;48.2058080233296;0,16.4216133720849;48.2057601874426;0,16.4216529021078;48.2057856065123;0,16.4215833492827;48.2058335424743;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4162550024294;48.2119706465985;0,16.4158282783345;48.2115896607786;0,16.4159559753198;48.2115261131045;0,16.4160816707849;48.2116380971161;0,16.4161988597893;48.211742575497;0,16.4163827994906;48.2119071989994;0,16.4162550024294;48.2119706465985;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4192388686612;48.2107252122597;0,16.4191271838371;48.2106576615824;0,16.4190245058537;48.2107330181157;0,16.4189174245259;48.2108115770515;0,16.4188900037;48.2108317922172;0,16.4188973092485;48.2108361955206;0,16.419001688524;48.2108993428944;0,16.4192388686612;48.2107252122597;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4188819976194;48.2105616895832;0,16.4190338129224;48.2104789274941;0,16.4187013604263;48.2101885096194;0,16.4185477437552;48.2102723725343;0,16.4187322839126;48.2104313918323;0,16.4186466188504;48.2104732232147;0,16.4187463946296;48.2105606888324;0,16.4188296578676;48.2105193578254;0,16.4188819976194;48.2105616895832;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4183755129468;48.210301794607;0,16.4184458663798;48.2102612642007;0,16.418434457715;48.2102524575939;0,16.4186499213586;48.2101374713299;0,16.4185072129723;48.2100189824382;0,16.4182950518369;48.2101327678012;0,16.4182810411959;48.2101222599181;0,16.4182086862427;48.2101635909251;0,16.4183755129468;48.210301794607;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4178784354188;48.2109158552822;0,16.4177599454262;48.2108153799045;0,16.4184548732205;48.2104514068478;0,16.4185734632891;48.2105518822256;0,16.4178784354188;48.2109158552822;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4169105002768;48.2110444517567;0,16.4167848048117;48.2109412743519;0,16.4181759613883;48.2101881093191;0,16.4183016568534;48.2102911866488;0,16.4169105002768;48.2110444517567;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4171299669607;48.2113441766137;0,16.4169974663271;48.2112323927522;0,16.4176825866726;48.210871622098;0,16.4178150873062;48.2109834059595;0,16.4171299669607;48.2113441766137;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4191354901457;48.210155785069;0,16.4191004635432;48.2101508813902;0,16.4190727424892;48.2101416744831;0,16.419041919079;48.2101227602935;0,16.4190247060057;48.2101034458035;0,16.419014298101;48.2100741238059;0,16.419014998633;48.2100587122439;0,16.4190307105661;48.2100265881441;0,16.4190593323042;48.210003170576;0,16.4190932580707;48.2099891600651;0,16.4191373915899;48.2099822548848;0,16.4191798238169;48.2099853572122;0,16.4192369672171;48.2100077740295;0,16.4192671901712;48.2100395979041;0,16.4192746958718;48.2100738235806;0,16.4192648884231;48.2101025451279;0,16.4192454736777;48.2101240612695;0,16.419222155968;48.210138872381;0,16.4191955357501;48.2101490800389;0,16.4191629109717;48.2101550845435;0,16.4191354901457;48.210155785069;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4170544095752;48.2115817548475;0,16.417023486089;48.211561639757;0,16.4170123776522;48.2115491303723;0,16.4170014693674;48.2115253125038;0,16.4170045717236;48.2114916872778;0,16.4170229857089;48.2114655676826;0,16.4170525081311;48.2114458528923;0,16.4170998440825;48.2114321426067;0,16.417148581098;48.2114321426067;0,16.4171778032921;48.2114385474117;0,16.4172127298187;48.2114550597995;0,16.4172402507207;48.2114830808212;0,16.4172475562692;48.2115254125789;0,16.4172242385595;48.2115628406579;0,16.4171929147692;48.2115825554481;0,16.4171533847464;48.211593964007;0,16.417106248947;48.211595365058;0,16.4170544095752;48.2115817548475;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4193005154817;48.2106636660871;0,16.4192000391704;48.2105908114307;0,16.4197509575902;48.2102534583446;0,16.4198514339015;48.210326313001;0,16.4193005154817;48.2106636660871;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4172203355952;48.2122470539623;0,16.4169511311357;48.2120369963748;0,16.4170345945258;48.2119818550071;0,16.4170749251567;48.2120102763291;0,16.4171165567757;48.2119793531302;0,16.4171735000238;48.2120119776054;0,16.4172411514047;48.2119631409676;0,16.4172712742829;48.2119826556077;0,16.4173252152508;48.2119413246008;0,16.4173852608551;48.2119782523043;0,16.4173356231556;48.2120140791821;0,16.4173575398011;48.2120276893926;0,16.4174096794009;48.2119940641666;0,16.4174765301737;48.2120325930714;0,16.4174316961225;48.212069520775;0,16.4174561146683;48.2120840316612;0,16.4176335494291;48.2119536338353;0,16.4177855648841;48.2120448022308;0,16.4177578438301;48.2120640166457;0,16.4178595210534;48.2121248622928;0,16.4177606459583;48.2122378470552;0,16.4176081301233;48.2123375218324;0,16.4175314719017;48.2123722478842;0,16.4174596173285;48.2123893607225;0,16.4173789560667;48.2123909619237;0,16.4173125055979;48.2123718475839;0,16.4172741764871;48.2123372216071;0,16.4172666707866;48.2122952901497;0,16.4172203355952;48.2122470539623;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4197108271113;48.2089856071885;0,16.4196490802149;48.2089320670221;0,16.4197533594144;48.2088787270058;0,16.4198151063109;48.2089322671722;0,16.4197108271113;48.2089856071885;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
